nmse_best,nmse_min,nmse_avg_full,nmse_avg_sub,base_r_best,base_r_max,base_r_avg_full,base_r_avg_sub,r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma
6.215426255948841572e-04,2.109863013029098511e-01,3.234244155883789062e+01,2.109863013029098511e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.346557974815368652e-01,6.632862091064453125e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.346557974815368652e-01,6.632862091064453125e-01,1.202000045776367188e+01,9.500000000000000000e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.769994735717773438e+01,2.116914689540863037e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.537642419338226318e-01,6.636090278625488281e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.537642419338226318e-01,6.636090278625488281e-01,1.194999980926513672e+01,9.920000076293945312e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.242390441894531250e+01,2.116914689540863037e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.410286515951156616e-01,6.636090278625488281e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.410286515951156616e-01,6.636090278625488281e-01,1.265400028228759766e+01,9.819999694824218750e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.178137969970703125e+01,2.538511455059051514e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.182264178991317749e-01,6.540834903717041016e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.182264178991317749e-01,6.540834903717041016e-01,1.288399982452392578e+01,9.979999542236328125e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.692485809326171875e+01,2.116914689540863037e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.411123216152191162e-01,6.636090278625488281e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.411123216152191162e-01,6.636090278625488281e-01,1.302200031280517578e+01,1.050000000000000000e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,6.390943527221679688e+01,2.109863013029098511e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.259659618139266968e-01,6.632862091064453125e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.259659618139266968e-01,6.632862091064453125e-01,1.349800014495849609e+01,9.760000228881835938e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,1.335910034179687500e+02,2.115382552146911621e-01,9.736213684082031250e-01,6.702793240547180176e-01,2.291993349790573120e-01,6.634261012077331543e-01,9.736213684082031250e-01,6.702793240547180176e-01,2.291993349790573120e-01,6.634261012077331543e-01,1.372399997711181641e+01,1.007999992370605469e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,4.769043350219726562e+01,2.109863013029098511e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.421691864728927612e-01,6.632862091064453125e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.421691864728927612e-01,6.632862091064453125e-01,1.425599956512451172e+01,9.960000038146972656e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.006891822814941406e+01,2.894297242164611816e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.165316790342330933e-01,6.472880840301513672e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.165316790342330933e-01,6.472880840301513672e-01,1.471000003814697266e+01,1.042000007629394531e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.681475830078125000e+01,2.202095538377761841e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.169798165559768677e-01,6.606436371803283691e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.169798165559768677e-01,6.606436371803283691e-01,1.405399990081787109e+01,9.960000038146972656e+00,-1.000000000000000000e+00
6.215426255948841572e-04,6.215426255948841572e-04,4.343224716186523438e+01,2.067790031433105469e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.160043865442276001e-01,6.694929599761962891e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.160043865442276001e-01,6.694929599761962891e-01,1.465600013732910156e+01,1.000000000000000000e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,6.891648101806640625e+01,2.144655287265777588e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.171756774187088013e-01,6.623998284339904785e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.171756774187088013e-01,6.623998284339904785e-01,1.475399971008300781e+01,9.760000228881835938e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.326378631591796875e+01,2.193440198898315430e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.230273932218551636e-01,6.618343591690063477e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.230273932218551636e-01,6.618343591690063477e-01,1.513199996948242188e+01,1.180000019073486328e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,1.753878631591796875e+02,2.109863013029098511e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.162296622991561890e-01,6.632862091064453125e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.162296622991561890e-01,6.632862091064453125e-01,1.488799953460693359e+01,1.035999965667724609e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,4.146746063232421875e+01,3.366358876228332520e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.137014120817184448e-01,6.347280740737915039e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.137014120817184448e-01,6.347280740737915039e-01,1.519999980926513672e+01,1.146000003814697266e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.766137313842773438e+01,2.116914689540863037e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.206259518861770630e-01,6.636090278625488281e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.206259518861770630e-01,6.636090278625488281e-01,1.583199977874755859e+01,1.046000003814697266e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,5.133776092529296875e+01,2.930243313312530518e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.132310420274734497e-01,6.455767750740051270e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.132310420274734497e-01,6.455767750740051270e-01,1.636599922180175781e+01,1.197999954223632812e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,1.321352386474609375e+02,2.549236416816711426e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.161488085985183716e-01,6.530181169509887695e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.161488085985183716e-01,6.530181169509887695e-01,1.572999954223632812e+01,1.185999965667724609e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.429476165771484375e+01,2.378489375114440918e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.155757993459701538e-01,6.558652520179748535e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.155757993459701538e-01,6.558652520179748535e-01,1.522200012207031250e+01,1.088000011444091797e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.319591140747070312e+01,2.541852295398712158e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.214006334543228149e-01,6.520993709564208984e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.214006334543228149e-01,6.520993709564208984e-01,1.497000026702880859e+01,1.110000038146972656e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.609513473510742188e+01,3.022858500480651855e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.125085294246673584e-01,6.446757316589355469e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.125085294246673584e-01,6.446757316589355469e-01,1.462399959564208984e+01,1.089999961853027344e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.516598892211914062e+01,2.116914689540863037e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.505415081977844238e-01,6.636090278625488281e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.505415081977844238e-01,6.636090278625488281e-01,1.338199996948242188e+01,1.093999958038330078e+01,-1.000000000000000000e+00
6.215426255948841572e-04,1.545054018497467041e-01,3.334192657470703125e+01,2.098566740751266479e-01,9.736213684082031250e-01,7.282789945602416992e-01,2.272171676158905029e-01,6.645860671997070312e-01,9.736213684082031250e-01,7.282789945602416992e-01,2.272171676158905029e-01,6.645860671997070312e-01,1.263000011444091797e+01,9.100000381469726562e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.246741485595703125e+01,2.116914689540863037e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.228350937366485596e-01,6.636090278625488281e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.228350937366485596e-01,6.636090278625488281e-01,1.224800014495849609e+01,9.500000000000000000e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.909216499328613281e+01,2.116914689540863037e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.444323152303695679e-01,6.636090278625488281e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.444323152303695679e-01,6.636090278625488281e-01,1.265400028228759766e+01,9.960000038146972656e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.717495727539062500e+01,2.116914689540863037e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.360637784004211426e-01,6.636090278625488281e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.360637784004211426e-01,6.636090278625488281e-01,1.241800022125244141e+01,9.699999809265136719e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.858909225463867188e+01,2.116914689540863037e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.348838001489639282e-01,6.636090278625488281e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.348838001489639282e-01,6.636090278625488281e-01,1.261200046539306641e+01,1.092000007629394531e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.157501220703125000e+01,2.109863013029098511e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.388358265161514282e-01,6.632862091064453125e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.388358265161514282e-01,6.632862091064453125e-01,1.270199966430664062e+01,9.899999618530273438e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.243603515625000000e+01,2.123966366052627563e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.289424538612365723e-01,6.639317870140075684e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.289424538612365723e-01,6.639317870140075684e-01,1.331400012969970703e+01,1.130000019073486328e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.497505187988281250e+01,2.167053222656250000e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.193929851055145264e-01,6.618710756301879883e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.193929851055145264e-01,6.618710756301879883e-01,1.321800041198730469e+01,1.100000000000000000e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.942021942138671875e+01,2.109863013029098511e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.257663458585739136e-01,6.632862091064453125e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.257663458585739136e-01,6.632862091064453125e-01,1.336200046539306641e+01,9.079999923706054688e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,4.052163314819335938e+01,2.202095538377761841e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.193263173103332520e-01,6.606436371803283691e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.193263173103332520e-01,6.606436371803283691e-01,1.401000022888183594e+01,1.073999977111816406e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.147672080993652344e+01,5.535084009170532227e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.127848118543624878e-01,6.194905042648315430e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.127848118543624878e-01,6.194905042648315430e-01,1.356400012969970703e+01,1.080000019073486328e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.580943679809570312e+01,5.165843367576599121e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.111099511384963989e-01,6.251808404922485352e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.111099511384963989e-01,6.251808404922485352e-01,1.379199981689453125e+01,1.068000030517578125e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.413097763061523438e+01,2.139918804168701172e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.221471071243286133e-01,6.622380018234252930e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.221471071243286133e-01,6.622380018234252930e-01,1.395199966430664062e+01,9.359999656677246094e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.908108520507812500e+01,2.463722974061965942e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.157057225704193115e-01,6.553875207901000977e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.157057225704193115e-01,6.553875207901000977e-01,1.377799987792968750e+01,1.069999980926513672e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.154896163940429688e+01,2.109863013029098511e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.323015332221984863e-01,6.632862091064453125e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.323015332221984863e-01,6.632862091064453125e-01,1.354399967193603516e+01,1.046000003814697266e+01,-1.000000000000000000e+00
6.215426255948841572e-04,6.215426255948841572e-04,3.897783279418945312e+01,2.117928564548492432e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.146939784288406372e-01,6.677549481391906738e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.146939784288406372e-01,6.677549481391906738e-01,1.350399971008300781e+01,1.022000026702880859e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,1.264037231445312500e+03,2.109863013029098511e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.235427051782608032e-01,6.632862091064453125e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.235427051782608032e-01,6.632862091064453125e-01,1.393000030517578125e+01,9.720000267028808594e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.991582870483398438e+01,2.116914689540863037e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.309873551130294800e-01,6.636090278625488281e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.309873551130294800e-01,6.636090278625488281e-01,1.303400039672851562e+01,1.006000041961669922e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.040541267395019531e+01,2.116914689540863037e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.395504266023635864e-01,6.636090278625488281e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.395504266023635864e-01,6.636090278625488281e-01,1.288599967956542969e+01,9.079999923706054688e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.728783798217773438e+01,2.109863013029098511e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.223478257656097412e-01,6.632862091064453125e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.223478257656097412e-01,6.632862091064453125e-01,1.373799991607666016e+01,9.060000419616699219e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.587386703491210938e+01,2.109863013029098511e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.278485298156738281e-01,6.632862091064453125e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.278485298156738281e-01,6.632862091064453125e-01,1.394799995422363281e+01,1.046000003814697266e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.938497352600097656e+01,2.200983315706253052e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.221385389566421509e-01,6.615106463432312012e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.221385389566421509e-01,6.615106463432312012e-01,1.353800010681152344e+01,1.007999992370605469e+01,-1.000000000000000000e+00
